ticker,name,score,status,buy_date,buy_price,sell_date,sell_price,sell_reason,holding_trading_days,return_pct,open_position
068760,셀트리온제약,65.3,confirmed_turnaround,20221206,65900.0,20221215,69195.0,+5%,7,5.0,False
103140,풍산,73.4,confirmed_turnaround,20221212,31100.0,20221216,32655.0,+5%,4,5.0,False
293490,카카오게임즈,75.2,confirmed_turnaround,20221219,44000.0,20221219,46200.0,+5%,0,5.0,False
323990,박셀바이오,73.6,confirmed_turnaround,20221215,39600.0,20221221,37620.0,-5%,4,-5.0,False
225570,넥슨게임즈,75.8,confirmed_turnaround,20221220,13900.0,20221223,13205.0,-5%,3,-5.0,False
240810,원익IPS,76.9,confirmed_turnaround,20221206,28250.0,20221223,26837.5,-5%,13,-5.0,False
241840,에이스토리,67.1,confirmed_turnaround,20221222,27400.0,20221223,26030.0,-5%,1,-5.0,False
064550,바이오니아,86.8,confirmed_turnaround,20221226,34750.0,20221226,33012.5,-5%,0,-5.0,False
161890,한국콜마,71.1,confirmed_turnaround,20221209,41750.0,20221227,43837.5,+5%,12,5.0,False
005940,NH투자증권,72.4,confirmed_turnaround,20221115,9650.0,20221228,9167.5,-5%,31,-5.0,False
032640,LG유플러스,67.7,confirmed_turnaround,20221125,11950.0,20221228,11352.5,-5%,23,-5.0,False
214450,파마리서치,69.2,confirmed_turnaround,20221201,67800.0,20221228,71190.0,+5%,19,5.0,False
000880,한화,80.3,confirmed_turnaround,20221228,27300.0,20221229,25935.0,-5%,1,-5.0,False
028260,삼성물산,70.0,confirmed_turnaround,20221128,119000.0,20221229,113050.0,-5%,23,-5.0,False
105630,한세실업,82.9,confirmed_turnaround,20221227,16150.0,20221229,15342.5,-5%,2,-5.0,False
018260,삼성에스디에스,80.1,confirmed_turnaround,20221213,128500.0,,,,12,-4.28,True
051600,한전KPS,80.0,confirmed_turnaround,20221216,34800.0,,,,9,-4.6,True
195940,HK이노엔,84.6,confirmed_turnaround,20221226,37400.0,,,,3,-0.94,True
214150,클래시스,77.5,confirmed_turnaround,20221226,18650.0,,,,3,-1.34,True
326030,SK바이오팜,72.6,confirmed_turnaround,20221229,71500.0,,,,0,0.84,True
012450,한화에어로스페이스,72.3,confirmed_turnaround,20221229,72600.0,,,,0,1.38,True
048410,현대바이오,71.7,confirmed_turnaround,20221229,27250.0,,,,0,0.55,True
