screening_month,screening_date,ticker,name,composite_score,turnaround_status,signal_volume_dryness,signal_accumulation,signal_short_covering,signal_pbr_low,signal_dividend_yield,signal_relative_strength,signal_volatility_squeeze,signal_volume_surge,signal_ma_breakout,signal_short_term_breakout,signal_relative_strength_accel,signal_accumulation_accel,excluded,exclude_reason,buy_date,buy_price,reached_5pct,days_to_5pct,reached_7pct,days_to_7pct,reached_10pct,days_to_10pct,max_drawdown_pct
2024-10,20241001,189300,인텔리안테크,76.3,confirmed_turnaround,66.2,100.0,32.9,94.1,76.5,83.4,57.4,91.16347709022138,37.18762743974514,62.184873949579824,51.98989354917972,63.97931597350593,False,,20241002,54800.0,False,,False,,False,,-14.42
2024-10,20241001,131290,티에스이,75.4,confirmed_turnaround,75.7,100.0,86.5,64.7,,47.2,53.5,0.0,45.9886505166032,34.21052631578952,100.0,52.588445424898964,False,,20241002,48000.0,True,0,True,1,True,5,-15.31
2024-10,20241001,111770,영원무역,72.6,confirmed_turnaround,17.6,93.1,100.0,90.2,82.4,97.1,26.7,0.0,73.31231898260056,88.51269649334945,100.0,100.0,False,,20241002,40550.0,True,2,True,5,True,8,-7.27
2024-10,20241001,229640,LS에코에너지,71.5,confirmed_turnaround,97.3,100.0,100.0,9.8,,16.9,79.2,16.289139691719168,0.20846409037927224,0.0,100.0,54.117523957207005,False,,20241002,26500.0,True,6,True,6,True,6,-12.83
2024-10,20241001,036570,NC,71.3,confirmed_turnaround,24.9,100.0,100.0,88.2,,59.2,39.6,43.51099073303217,71.65055175879706,63.59223300970876,88.13421940920297,100.0,False,,20241002,194700.0,True,1,True,1,True,2,-3.18
2024-10,20241001,051900,LG생활건강,70.5,confirmed_turnaround,51.5,88.3,40.9,84.3,,97.1,45.5,81.94564175187361,89.6393980565554,94.1329856584094,29.940578968015174,100.0,False,,20241002,376500.0,False,,False,,False,,-13.41
2024-10,20241001,009830,한화솔루션,70.2,confirmed_turnaround,75.8,33.9,100.0,78.4,75.0,76.4,87.1,56.25907903444286,31.548221692413236,59.96441281138786,26.715190940534328,100.0,False,,20241002,23769.0,False,,False,,False,,-34.28
2024-10,20241001,271560,오리온,70.0,confirmed_turnaround,45.7,97.3,39.9,90.2,92.2,96.1,14.9,88.56589658283376,78.40641077342332,89.45783132530117,86.78210644979207,100.0,False,,20241002,96400.0,True,4,False,,False,,-1.45
2024-10,20241001,298050,HS효성첨단소재,68.7,confirmed_turnaround,39.3,100.0,100.0,76.5,,32.9,40.6,36.913882953493804,4.55605864001543,0.9695290858725513,57.557875411215164,100.0,False,,20241002,283000.0,False,,False,,False,,-36.68
2024-10,20241001,011200,HMM,68.3,confirmed_turnaround,74.5,77.6,100.0,72.5,50.0,42.8,32.7,49.439612985008345,59.592616459602745,65.57788944723619,79.81151935151105,100.0,False,,20241002,18850.0,False,,False,,False,,-17.4
2024-10,20241001,051600,한전KPS,65.5,confirmed_turnaround,0.0,100.0,100.0,35.3,,85.3,71.3,0.0,100.0,87.26851851851855,54.94796924741675,100.0,False,,20241002,41850.0,True,3,True,8,True,9,-1.31
2024-10,20241001,265520,AP시스템,65.1,confirmed_turnaround,87.8,35.5,100.0,94.1,,38.7,45.5,25.474570155193142,6.2201752728885245,0.0,71.71763478891869,100.0,False,,20241002,19130.0,False,,False,,False,,-18.4
2024-10,20241001,000880,한화,84.0,watching,73.6,100.0,85.7,92.2,49.0,95.0,54.5,3.147684290917437,26.550930511144387,59.45945945945951,46.972507867642186,0.0,False,,20241002,28850.0,True,27,False,,False,,-9.19
2024-10,20241001,282330,BGF리테일,75.3,watching,35.9,100.0,41.7,94.1,,77.9,95.0,7.929341538035602,91.19387647950074,65.12570965125711,0.0,0.0,False,,20241002,114000.0,False,,False,,False,,-11.4
2024-10,20241001,336260,두산퓨얼셀,71.4,watching,59.4,100.0,22.0,93.5,,64.4,62.4,0.0,25.694676491795747,52.98329355608594,74.87003321727765,48.81310298973598,False,,20241002,18620.0,False,,False,,False,,-22.45
2024-10,20241001,251270,넷마블,71.2,watching,42.7,100.0,63.4,58.8,,58.0,94.1,0.0,27.8096578107614,28.674351585014435,31.122640236383347,61.74183822017129,False,,20241002,59200.0,True,3,False,,False,,-19.0
2024-10,20241001,089010,켐트로닉스,70.4,watching,80.0,50.6,100.0,80.4,,41.0,86.1,14.455482113851717,0.0,0.0,25.22210464761444,100.0,False,,20241002,21100.0,False,,False,,False,,-23.79
2024-10,20241001,297890,HB솔루션,68.9,watching,85.0,73.7,,95.6,26.7,0.0,96.0,0.0,0.0,0.0,0.0,0.5691373990257098,False,,20241002,4325.0,True,2,True,2,True,6,-29.71
2024-10,20241001,241560,두산밥캣,68.4,watching,0.0,97.8,100.0,82.4,73.2,30.9,99.0,0.0,0.0,0.0,27.544648304875363,0.0,False,,20241002,39950.0,True,10,True,10,True,10,-9.64
2024-10,20241001,086900,메디톡스,68.4,watching,0.0,100.0,73.4,70.6,,100.0,63.4,0.0,100.0,48.48484848484851,100.0,3.0573573317223506,False,,20241002,192400.0,False,,False,,False,,-36.59
2024-10,20241001,011210,현대위아,68.2,watching,37.8,100.0,80.9,80.4,86.3,52.7,23.8,0.0,22.043886546569567,46.27383015597921,63.6636837544033,43.95934754268509,False,,20241002,50800.0,False,,False,,False,,-21.46
2024-10,20241001,006400,삼성SDI,67.4,watching,0.0,96.1,78.2,86.3,74.5,84.6,50.5,0.0,100.0,85.87933247753526,0.0,19.972936808240547,False,,20241002,364199.0,False,,False,,False,,-31.45
2024-10,20241001,007070,GS리테일,67.1,watching,28.7,100.0,11.8,86.3,,67.1,94.1,0.0,74.43467581582125,72.3451327433628,1.1409834646472632,0.0,False,,20241002,18131.0,False,,False,,False,,-5.42
2024-10,20241001,001440,대한전선,66.7,watching,100.0,44.9,100.0,80.4,,19.5,59.4,12.876883400170072,0.0,0.0,100.0,0.9169274607417529,False,,20241002,11900.0,True,1,True,1,True,1,-7.98
2024-10,20241001,066570,LG전자,66.1,watching,29.4,85.4,100.0,58.8,,69.7,47.5,0.0,59.25256033055194,57.857769973661135,0.0,0.0,False,,20241002,103300.0,False,,False,,False,,-15.68
2024-10,20241001,096530,씨젠,65.8,watching,0.0,100.0,46.8,72.5,,90.8,84.2,0.0,82.39741005227728,0.0,23.864845548089388,14.321301692566802,False,,20241002,24250.0,False,,False,,False,,-11.96
2024-10,20241001,018260,삼성에스디에스,65.4,watching,0.0,100.0,88.9,64.7,52.9,45.4,96.0,0.0,80.54218870461504,69.35679611650485,0.0,0.0,False,,20241002,153800.0,False,,False,,False,,-13.33
2024-11,20241101,096770,SK이노베이션,82.9,confirmed_turnaround,49.8,100.0,83.3,82.4,,100.0,78.2,6.207945016759853,100.0,95.12195121951223,100.0,100.0,False,,20241104,121900.0,False,,False,,False,,-24.69
2024-11,20241101,282330,BGF리테일,74.2,confirmed_turnaround,39.8,95.7,33.4,92.2,,86.4,91.1,0.0,34.70081485582205,62.287104622871034,79.32196619024963,100.0,False,,20241104,114100.0,False,,False,,False,,-14.11
2024-11,20241101,403870,HPSP,67.0,confirmed_turnaround,63.2,55.3,28.9,92.0,81.2,91.6,75.2,100.0,100.0,94.7683109118087,100.0,0.0,False,,20241104,33500.0,True,2,True,2,True,2,-24.78
2024-11,20241101,139480,이마트,66.8,confirmed_turnaround,46.8,66.8,100.0,86.3,88.2,78.4,9.9,5.056162857228896,62.94472253619678,89.28024502297092,40.09633304821193,77.1042315553458,False,,20241104,63900.0,False,,False,,False,,-11.27
2024-11,20241101,011200,HMM,66.2,confirmed_turnaround,57.4,64.9,70.8,76.5,59.3,39.3,99.0,0.0,33.05068451007537,52.54506892895016,58.824307952755625,100.0,False,,20241104,17110.0,True,8,True,8,True,15,-9.0
2024-11,20241101,378340,필에너지,66.0,confirmed_turnaround,0.0,94.4,,85.7,,100.0,42.6,55.47052986066152,100.0,70.37037037037038,100.0,100.0,False,,20241104,18450.0,True,6,True,6,True,6,-39.3
2024-11,20241101,001120,LX인터내셔널,65.2,confirmed_turnaround,47.9,93.4,5.1,72.5,56.9,63.2,97.0,18.729870568865834,38.109123898392895,55.85996955859969,52.73116438656401,100.0,False,,20241104,30000.0,False,,False,,False,,-11.17
2024-11,20241101,248070,솔루엠,73.0,watching,50.4,82.0,,92.5,,83.7,50.5,22.306295020357027,51.85882808800106,39.52380952380956,0.0,0.0,False,,20241104,18440.0,True,1,True,1,True,16,-9.98
2024-11,20241101,131290,티에스이,71.3,watching,79.3,100.0,0.0,60.8,,66.7,97.0,0.0,95.7758144671452,56.442831215970976,100.0,0.0,False,,20241104,50200.0,False,,False,,False,,-30.28
2024-11,20241101,041510,에스엠,67.5,watching,17.9,100.0,57.8,64.7,88.9,60.5,87.1,0.0,100.0,87.43016759776538,44.87814269191804,0.0,False,,20241104,71000.0,True,0,True,0,True,1,-3.52
2024-11,20241101,271560,오리온,65.7,watching,0.6,100.0,0.0,88.2,90.2,100.0,89.1,0.0,100.0,89.10891089108908,33.52518696848512,27.690953163833186,False,,20241104,99000.0,True,12,True,20,False,,-6.06
2024-11,20241101,323410,카카오뱅크,65.3,watching,11.2,100.0,32.5,82.4,81.2,55.1,95.0,0.0,69.46338612979547,80.13245033112582,34.87665816768616,0.0,False,,20241104,21800.0,True,2,True,2,True,22,-7.8
